created,type,post_id,text_caption,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,has_emoji,sponsor_integration_in_caption,CTA_BUY_caption,CTA_GIFT_caption,CTA_READ_caption,CTA_SIGN_UP_caption,CTA_FIND_OUT_caption,CTA_LEARN_caption,CTA_SUBSCRIBE_caption,CTA_SHARE_caption,CTA_DOWNLOAD_caption,CTA_VISIT_caption,CTA_CONTACT_caption,CTA_PARTICIPATE_caption,path,text_transcription,CTA_BUY_transcription,CTA_GIFT_transcription,CTA_READ_transcription,CTA_SIGN_UP_transcription,CTA_FIND_OUT_transcription,CTA_LEARN_transcription,CTA_SUBSCRIBE_transcription,CTA_SHARE_transcription,CTA_DOWNLOAD_transcription,CTA_VISIT_transcription,CTA_CONTACT_transcription,CTA_PARTICIPATE_transcription,CTA_GIFT_trans_capt,CTA_VISIT_trans_capt,CTA_CONTACT_trans_capt,CTA_SIGN_UP_trans_capt,CTA_BUY_trans_capt,CTA_SUBSCRIBE_trans_capt,CTA_DOWNLOAD_trans_capt,CTA_SHARE_trans_capt,CTA_FIND_OUT_trans_capt,CTA_READ_trans_capt,CTA_PARTICIPATE_trans_capt,CTA_LEARN_trans_capt,text_trans_capt,path_caption,path_transcription,text,CTA_BUY,CTA_GIFT,CTA_READ,CTA_SIGN_UP,CTA_FIND_OUT,CTA_LEARN,CTA_SUBSCRIBE,CTA_SHARE,CTA_DOWNLOAD,CTA_VISIT,CTA_CONTACT,CTA_PARTICIPATE,path_trans_capt
2024-06-25 11:35:09,video,C8ox3j7uxNl,"#Ad We are using the @huggies Skin Essentials diaper, designed to help protect our little babe’s skin ☁️ thank you so much Huggies for sending us these products and thinking of our baby girl!! 😌 #huggies #huggiesskinessentials #momhack #diaperrash",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcPfYZMe7B0rKaEw%2FAU8F2k5ypnA3RQf5%2F9TmnrX5fcw7XGYylNv%2BEJv4bKwW5AGl6Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8ox3j7uxNl/,79,1,0,"huggies,ad,diaperrash,huggiesskinessentials,momhack",huggies,huggies,Huggies,False,huggies,_gabriellaagonzalez,https://www.instagram.com/_gabriellaagonzalez,15415,1254,United States,ad,0,1,standalone_ad,39,0,False,True,0.1794871794871795,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C8ox3j7uxNl_2024-06-25_11-35-09_UTC.wav," This is a mom hack to help protect against the top two causes of diaper rash. I'm always trying to make the best possible decisions for my kids, so that's why we are using the Huggy Skin Essential line that they just came out with. They are the first and only diaper with a skin protect liner. It helps absorb moisture and lock away runny mess from baby's skin. These diapers are so soft on the inside and give me so much peace of mind that we are doing something good for her. Mom guilt is real and it is hard, and if you have had a baby with a diaper rash before, you know that it is just heartbreaking, and you would do anything you could to take it away. Every mom has to find out what works best for them and their baby, and I 100% recommend these diapers to any moms out there.",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-02 19:53:15,video,C87sZp5PZ7b,#ad ASMR restock our fav @huggies Skin Essentials diapers with me 🤍🌸🌼 #huggies #huggiesskinessentials #diaperrestock #diaperrash,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcNmDVLA7q5jpxhiQSyFapltLuVRBUzb2ZRwedV566EIiVF2B8GLSBeLyvdHIDwKzyXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C87sZp5PZ7b/,120,2,0,"huggies,ad,diaperrestock,diaperrash,huggiesskinessentials",huggies,huggies,Huggies,False,huggies,_gabriellaagonzalez,https://www.instagram.com/_gabriellaagonzalez,15415,1254,United States,ad,0,1,standalone_ad,16,0,False,True,0.4375,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C87sZp5PZ7b_2024-07-02_19-53-15_UTC.wav, Let's restock some dappers. Let's restock some dappers.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-23 21:18:04,video,DARj507OHuk,#ad @huggies Little Movers are Huggies best fitting diaper for my adventurous little one.,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcWyScYwzjg00WZ5fuvChor4WgeXxZPQ8rpSYjasUr2drzX3HqLdFgyzwEfOWTth3XgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DARj507OHuk/,24,6,0,ad,huggies,huggies,Huggies,False,huggies,kaliacarol,https://www.instagram.com/kaliacarol,2835,73,United States,ad,0,1,standalone_ad,14,0,False,False,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/DARj507OHuk_2024-09-23_21-18-04_UTC_1.wav, Thank you. Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-06-11 12:44:49,image,C8E2yasR9Y9,"I received these complimentary Huggies snug and dry diapers from @huggies and @hometesterclubus in exchange for my honest review. 
My youngest still has to wear diapers and pull ups to bed at night. These have done good for my little one, with the leak lock protection, her bed stays accident free!  These diapers are easy to take on and off with the sticky tabs on the sides. A big PLUS for me is knowing these aren’t made of harsh chemicals and hypoallergenic that’s great for sensitive skin. These are suitable for all ages with various sizes to choose for your little ones. I recommend trying these out for your littles! 
~Free from harsh chemicals and fragrances 
~Hypoallergenic 
~12Hour Leak protection
~ Affordable
#ad  #hometesterclubus #huggies #complimentary",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbFjKZMJHTFyRNLZLMu2EbvLVEi7TVtGw9r6Jueou8uhkTrRm%2BPaXZWMFL63lj8deWYplAaoErJWLDm474D1U6aXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8E2yasR9Y9/,166,5,0,"huggies,ad,hometesterclubus,complimentary","huggies,hometesterclubus","huggies,hometesterclubus",Huggies,False,,reviews_by_terena,https://www.instagram.com/reviews_by_terena,1961,76,United States,ad,0,0,equal,126,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-29 19:21:05,video,C7kFXYMvY4C,"#sponsored Summer is right around the corner, and if you’re looking to prepare for your summer travels, @samsclub is the go-to! With three toddlers who are currently potty training, Sam’s Club makes it easy to prepare with @huggies Little Swimmers® Diapers and @pullups Training Pants! With in-club and online shopping, Sam’s Club makes it so easy for busy families to save time and money on all of your favorite products. #minimembers #pottytraining #triplets #tripletgirls #momofmultiples #packwithme",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LclNkMZtes3nF96HZ0EGZNr26beLuF80MX3n8jRHF4NBRMviRDNiJQwgc8WCnL1CpPXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C7kFXYMvY4C/,93,7,0,"minimembers,triplets,tripletgirls,sponsored,packwithme,momofmultiples,pottytraining","samsclub,huggies,pullups,acorn.influence","samsclub,huggies,pullups","Sam's Club,Huggies",False,acorn.influence,stephkaynorman,https://www.instagram.com/stephkaynorman,238169,203,United States,sponsored,0,0,equal,76,1,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C7kFXYMvY4C_2024-05-29_19-21-05_UTC_1.wav," It is officially summer break, which means we have a lot of fun trips coming up soon. Sam's Club makes it so easy to get the travel necessities that we will need for our upcoming road trips. With three toddlers who are currently potty training, pull-ups training pants are number one on our list of things to pack in our bag for our summer adventures. They help us stay stress-free with refastenable sides for easy changing when accidents happen. We also pack Huggies Little Swimmers diapers for water days while we are on vacation. You can pick up these products and more for your summer travels in-club and online at Sam's Club to save you time and money.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-19 20:39:41,video,DAHMQrUJtJn,#sponsored I can’t wait for her to get these. Thank you so much 🤍 @huggies,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcahNzC%2Bfw4lx4aIzLGB2iVfgzakirEx%2FS5CD5eLYOp%2Fyv318kS0uhHOydqwioZfzpXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DAHMQrUJtJn/,657,0,0,sponsored,huggies,huggies,Huggies,False,huggies,makenzierencher,https://www.instagram.com/makenzierencher,142699,19614,United States,sponsored,0,0,equal,15,1,False,True,1.0666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/DAHMQrUJtJn_2024-09-19_20-39-41_UTC.wav," I am so excited because today I am getting to surprise one of my followers with a surprise and delight box on behalf of Huggies. Let me show you guys everything we're sending her. There's a lot in here because she has two different kids that are wearing two different sizes. We have pull-ups. We have skin essentials. We have little swimmers. Skin essential wipes. We have the sensitive wipes. In this box, we have little snugglers. We have overnights. We have pull-ups with some fun stuff on them. More wipes. The little swimmers is one of my favorite things that we're sending her and some of my favorite things that we use for our daughter. They're easy to open and they're refastenable so that we can check her during swim time. Also free of fragrance and then harsh ingredients, which is obviously very important. I'm about to ship it all off. I cannot wait to give this to her. Huggies is our favorite, so I'm so happy that we're able to give back. Can't wait for her to get them.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-19 17:34:26,video,C9nOAW7JrHu,"#sponsored Nighttime routine with my fave @huggies Skin Essentials diaper! The diaper that helps protect against the top two causes of rash, moisture and mess, by managing runny mess.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcF4cWVrlQf4YPIh2pXyQJViGbi0iI9sWFKe79p10OiqD6xtB09j2sraSNOwG1TaNgXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C9nOAW7JrHu/,889,17,0,sponsored,huggies,huggies,Huggies,False,huggies,makenzierencher,https://www.instagram.com/makenzierencher,141333,55997,United States,sponsored,0,0,equal,29,1,False,False,0.27586206896551724,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C9nOAW7JrHu_2024-07-19_17-34-26_UTC_1.wav," Ready with me for our nighttime routine. I remember when Beckham was little, staying up so late at night, stressing about diaper rash. And that's why we love using Huggies Skate Essential Diapers. They help protect against the top two causes of diaper rash. They are free from fragrance and parabens and elemental chlorine. Wipes are also 99% water and have zero harsh ingredients, which is super important for our family. Now our night routine has been simplified and has taken so much stress off, especially with baby brother on the way. We will definitely be using these in his nighttime routine as well. We love you, Huggies.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-08 17:24:38,video,C6tzop_JXBE,#Sponsored Baby skincare just got easier with @Huggies Skin Essentials line! We love you Huggies. #WGYBC,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcLEet96owXEOib2gF6L5frfPQx3NhKILE%2F2aWJO6uO3qO2OIKGGuPuX1z%2FtatpyUgXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C6tzop_JXBE/,662,4,0,"wgybc,sponsored",huggies,huggies,Huggies,False,huggies,makenzierencher,https://www.instagram.com/makenzierencher,138775,28767,United States,sponsored,0,0,equal,16,1,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C6tzop_JXBE_2024-05-08_17-24-38_UTC_1.wav, guys i am officially a part of the huggies we got you baby crew this is a crew of parent influencers that never shy away from the mess and stress of parenthood which is such an honor to be a part of and my new freaking favorite diapers are the huggies skin essentials these just launched and they're a line of diapers they have wipes they have training pants that comes about to be a big sister okay and she's gonna be showing her brother some skin essentials these can protect your baby's skin from the start and these diapers protect your baby's skin from the top two leading cause of diaper rashes if you're a parent you know is a huge deal so excited to see these launching because my daughter has very sensitive skin i'm curious if my son will as well and just to have an option where i know his skin is going to be protected and her skin is protected now means so much to me so excited about this launch we love you huggies,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-02-15 17:24:24,video,C3YFmUcMvW4,"#sponsored Did you know 1 in 2 families experience diaper need? You could help families in need just by shopping @huggies at Sam’s Club. For every pack of Huggies® Diapers or Huggies®  Wipes purchased at Sam’s Club during February 2024, Huggies® will donate a day’s worth of diapers to the National Diaper Bank Network up to 2 million diapers. This is AMAZING!! Huggies® Natural Care® Wipes are gentle on delicate skin, making them the perfect wipes for your #minimembers. Help a family in need by choosing Huggies® at @samsclub this February!

#diaperbank @diapernetwork #enddiaperneed",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpooVvwpyMkwaiBDRrUPTMJye0N52QRZ33agrdAHxvwJkN65GudLZgdndsgay7E6w4gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C3YFmUcMvW4/,2082,86,0,"minimembers,diaperbank,sponsored,enddiaperneed","huggies,samsclub,diapernetwork,acorn.influence","huggies,samsclub,diapernetwork","Huggies,Sam's Club",False,acorn.influence,andreagabrielllee,https://www.instagram.com/andreagabrielllee,88493,3257,United States,sponsored,0,0,equal,94,1,True,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C3YFmUcMvW4_2024-02-15_17-24-24_UTC_1.wav," Did you know that one in two families experience diaper need? Well, you could help give 2 million diapers to families in need just by shopping Huggies at Sam's Club. For every pack of Huggies diapers or wipes purchased at Sam's Club during February 2024, Huggies is donating one day's worth of diapers to the National Diaper Bank Network. As a family who uses a ton of diapers, I know the impact just one donation can make. Whether you have kids at home in diapers or know an expecting parent, pay it forward and make Huggies at Sam's Club your choice for diapers and wipes.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2023-12-08 18:13:11,video,C0mgUu3ugah,"#sponsored I stopped by @samsclub to pick up more Huggies® Little Movers and NESTLÉ® NIDO® Kinder 1+ Toddler Milk Beverage* for Eli. They help him stay comfy and fed while he's growing. His @huggies Little Movers keep him protected and stay in place while he’s active and on the go. I also give him NESTLÉ® NIDO® Kinder 1+ because it helps him feel his best! I have been using Huggies since my first son and Nido brings back so many awesome childhood memories 😊.  

*NIDO products are not for children under 1 year.  

 @nestlenidousa #babymilestones #momhacks #minimembers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbBIGL%2BlLgPrv5BnhILKAgpjY5I6PTADnF4iP5DpXaCphjN%2FBUORkBE3nc7hJ8y8xim1EE71IMioU9hF7hTPumigNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C0mgUu3ugah/,2576,36,0,"minimembers,sponsored,babymilestones,momhacks","samsclub,huggies,nestlenidousa,acorn.influence","samsclub,huggies,nestlenidousa","Sam's Club,Huggies",False,acorn.influence,delalhi,https://www.instagram.com/delalhi,83694,2667,United States,sponsored,0,0,equal,97,1,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C0mgUu3ugah_2023-12-08_18-13-11_UTC_1.wav," It's for you, my dear, to make it clear you're my everything. It's for you, my dear, to make it clear you're my everything.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-02-01 15:43:54,video,C2z29pLMIcD,"#sponsored Add an extra layer of love and help give up to 2 million diapers! ♥️ For every pack of Huggies® Diapers or Huggies® Wipes purchased at Sam’s Club during February 2024, Huggies® will donate a day’s worth of diapers to the National Diaper Bank Network. 

I love that I can purchase Huggies® to gift friends and family members for baby showers, and know my purchase at Sam’s Club is helping families in need! 

@samsclub @huggies @diapernetwork #enddiaperneed  #diaperbank #minimembers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpRtcBFZKZ4RA4RjVjRcUnvieRsRYXmT7FcpZx00yEfUupOoDBpbc6VSrcJEaJZpH8Wwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C2z29pLMIcD/,118,15,0,"minimembers,diaperbank,sponsored,enddiaperneed","samsclub,huggies,diapernetwork,acorn.influence","samsclub,huggies,diapernetwork","Sam's Club,Huggies",False,acorn.influence,allisclare,https://www.instagram.com/allisclare,76831,25857,United States,sponsored,0,0,equal,80,1,False,True,0.0,False,True,False,False,False,False,False,False,False,False,False,False,results/huggies/C2z29pLMIcD_2024-02-01_15-43-54_UTC.wav," I'm a big believer in the idea of paying it forward. Let's help give up to 2 million diapers. For every pack of Huggies diapers or Huggies wipes purchased at Sam's Club during February 2024, Huggies will donate a day's worth of diapers to the National Diaper Bank Network. One thing I've learned as a parent is the importance of having reliable diapers and wipes for your little ones. That's why we're a Huggies household. I love buying Huggies little movers for my son who's always on the move along with the Huggies natural care wipes. These are our favorite because they have natural ingredients and are extra gentle on the skin. I love purchasing Huggies to give friends and family members for baby showers knowing my purchase is helping families in need.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2023-11-27 15:01:22,video,C0J1e0OMM7J,"#sponsored GIVEAWAY! I can’t believe it’s already that time to move August a size up in diapers! We picked up @huggies Little Movers at @samsclub to support his current stage, and we love them! To make room for the new diapers, I’m packing up the diapers he outgrew and donating them to my local diaper bank. You can keep the good going by giving clean, unused diapers, which no longer fit your baby, to friends, family, or a diaper bank near you!

Want to win a $10 Gift Card to your local Sam’s Club?! We are giving them away to 25 different winners! Here is how to enter:

✨Follow @allisclare and @huggies on Instagram
✨Comment on an official post from @allisclare Each comment must: tag a friend in the comments on the post include the hashtag #NextBigMomentsSweepstakes

GIVEAWAY RULES: You can enter up to 5 times by tagging a different person in a new comment. Ends 12/15/23. Winners will be chosen at random on or around 12/20/23.
NO PURCHASE NECESSARY. Open only to legal residents of the 50 U.S. States & DC, 18+ Void where prohibited. Promotion ends 12/15/23. Subject to complete Official Rules at https://bit.ly/KC-NBMS (link in bio)
This Promotion is in no way sponsored, endorsed or administered by, or associated with Instagram. You understand that you are providing your information to Sponsor and not to Instagram.
#babymilestones #momhacks #minimembers #NextBigMomentsSweepstakes",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbBIGL%2BlLgPrv5BnhILKAgph%2BcmL3RYWhMF4kLrOaW8aTVgH3nVQ3MhYkbv0F5rN2PZbfMw1Fb6y0SecEwG6PgwgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C0J1e0OMM7J/,222,50,0,"minimembers,nextbigmomentssweepstakes,sponsored,babymilestones,momhacks","huggies,samsclub,allisclare,acorn.influence","huggies,samsclub,allisclare","Huggies,Sam's Club",False,acorn.influence,allisclare,https://www.instagram.com/allisclare,59634,42083,United States,sponsored,0,0,equal,232,1,False,True,0.0,False,True,False,False,False,True,False,False,False,False,False,False,results/huggies/C0J1e0OMM7J_2023-11-27_15-01-22_UTC_1.wav," My son has been growing like crazy and I can't believe it's already that time to move him up his size in diapers. As each day goes by, I've watched him grow and develop so much. We picked up our favorite Huggies little movers at Sam's Club to support his current stage and we love them. They offer up to 12 hours of comfortable protection and the double grip strips provide flexibility and help eliminate gaps, which is perfect for my son who's always on the move. To make room for the new diapers, I'm packing up the diapers he outgrew and donating them to my local diaper bank. Keep the good going and give diapers your baby no longer fits into friends, family or a diaper bank.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-02-01 20:35:20,image,C20Yf2xxc7v,"#sponsored For the past year, I have been an avid supporter of Huggies® and will continue to support! This February, Huggies® will be giving back through the National Diaper Bank Network. 1 in 2 families experience diaper need and by supporting Huggies® this February you can make a difference. With every pack of Huggies® Diapers or Huggies® Wipes you buy at Sam’s Club, there will be a donation of a full day’s worth of diapers, up to 2 million diapers to the National Diaper Bank Network. Join me in supporting this initiative!

@samsclub @huggies @diapernetwork #enddiaperneed #diaperbank #minimembers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpEAX2GU19%2BVruKAw6Kzl9uosnuiKj0MpeR%2FjwOAw7d6W4bhxf98dHhZ3%2FhkkTRJEpWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C20Yf2xxc7v/,802,2,0,"minimembers,diaperbank,sponsored,enddiaperneed","samsclub,huggies,diapernetwork","samsclub,huggies,diapernetwork","Sam's Club,Huggies",False,,raheimsanders13k,https://www.instagram.com/raheimsanders13k,26746,5497,United States,sponsored,0,0,equal,98,0,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-12 13:25:22,image,C9UwEfGO6DA,"🤍 @huggies 

100% leakproof
Paraben free
Fragrance free
.
.
.
#ad #sponsored #huggies #huggiesbaby #huggiesdiapers #diapers #baby #mom",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcsfVrnLfllVPL7VaP7MW9GpCFi9kES4nGEaAK2rkYqKWKy5OMTBvp6LPJm6KIhKEefJsPCpztDyshpI8Qrj3Z3Q%3D%3D,https://www.instagram.com/p/C9UwEfGO6DA/,3,0,0,"huggies,ad,huggiesbaby,diapers,baby,sponsored,mom,huggiesdiapers",huggies,huggies,Huggies,False,,peedi_c,https://www.instagram.com/peedi_c,20304,381,United States,sponsored,0,0,equal,19,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-24 17:17:12,video,C90D8cPvFyx,#sponsored We love @huggies Skin Essentials diapers! They have been such a game changer for us!,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcffipkJpOpCKamXFphUXhAnQZfZd0%2FmwMt%2BY2ebySWQ16g73pVKNmbjM0w4SFWFe4Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C90D8cPvFyx/,298,7,0,sponsored,huggies,huggies,Huggies,False,huggies,tiffanymarkeshh,https://www.instagram.com/tiffanymarkeshh,17805,1181,United States,sponsored,0,0,equal,16,1,False,False,0.3125,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C90D8cPvFyx_2024-07-24_17-17-12_UTC.wav, ready for bed with us i'm partnering with huggies using the new skin essentials diaper i'm very picky as all moms should be about what diapers i use because cali has sensitive skin huggies skin essentials diapers help protect your baby against the top two causes of rash it's the first and only diaper with the skin protect liner that helps to absorb moisture and lock away runny mess from baby's skin it's up to 100 leak proof which gives me peace of mind and for me the saying is happy baby means happy mommy now we're off to have a good night's rest i hope you do as well good night,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-02-01 16:30:04,image,C2z8bh4uzNR,"#sponsored I’m so excited to partner with @huggies and @samsclub again this year! Y’all know I LOVE my Huggies®! 
And I love February because WE can make a big impact! Did you know 1 in 2 families experience diaper need? 

For every pack of Huggies® Diapers or Huggies® Wipes purchased at Sam’s Club during February 2024, Huggies® will donate a day’s worth of diapers to the National Diaper Bank Network, up to 2 million diapers! 

I know I’ll be stocking up for baby shower gifts and for H to grow into! 

#diaperbank #minimembers #enddiaperneed @diapernetwork",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaruGxfNImrUrfBsWmky05IndrlEJnC1g9Q6zBTIiSNXKl5IrAYt5q%2BY8TLla8SPf5kg7Fa8YllaPFeaHmYooi9Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C2z8bh4uzNR/,3,6,0,"minimembers,diaperbank,sponsored,enddiaperneed","huggies,samsclub,diapernetwork","huggies,samsclub,diapernetwork","Huggies,Sam's Club",False,,brittanyeteague,https://www.instagram.com/brittanyeteague,10628,1095,United States,sponsored,0,0,equal,95,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-08-12 13:54:47,image,C-koFEkuCmV,"Last week we brought out #mobilewrappyhours to our friends at @seacoast_bank 🥳

We had a great time bringing this volunteering opportunity to their monthly corporate call/gathering. They helped us wrap more than 13,000 helping 260 babies in need in just ONE HOUR! 

It’s super easy to help your community AND engage your employees. Send us a DM to book your wrappy hour today! 🩷🩷

#mobilepantry #mobilebank #banking #seacoastbank #sponsored #wrappyhour #volunteering #volunteertime #corporatevolunteers #corporateevents #employeeengagement #employeeappreciation",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZI4wvklybwrgMzqo%2BtgCshXLHmw433NRczql5xrjzKNjtm9v4U1o2ysM1ljOloxhb5AHdDIBNPr4cusLXqNiAIXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C-koFEkuCmV/,29,2,0,"volunteertime,employeeengagement,mobilebank,mobilewrappyhours,corporatevolunteers,sponsored,banking,employeeappreciation,wrappyhour,volunteering,mobilepantry,corporateevents,seacoastbank","seacoast_bank,huggies,weareunidosus,filmfoodieozzy",seacoast_bank,Huggies,False,,miamidiaperbank,https://www.instagram.com/miamidiaperbank,7555,32,United States,sponsored,0,0,equal,76,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
